"Date","Network","Profile","Audience","Net Audience Growth","Published Posts","Public Engagements","Public Engagements per Post","% Audience Growth","Published Carousels","Published Videos","Published Photos","Published Links","Published Text","Reactions","Comments","Shares","Top Hashtags by Lifetime Public Engagements"
"01-06-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Hope Chicago","2,646","2","0","0","0","0.0756%","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","IL Raise Your Hand","6,377","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Kids First Chicago","4,831","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-06-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","X","'@TheFundChicago","3,080","-1","1","7","7","-0.0325%","0","0","0","1","0","4","0","3",""
"01-07-2025","Facebook","The Chicago Public Education Fund","2,350","0","1","0","0","0.0000%","0","0","0","1","0","0","0","0",""
"01-07-2025","X","'@_abetterchicago","2,257","1","1","1","1","0.0443%","0","0","1","0","0","1","0","0",""
"01-07-2025","X","'@HopeChicagoEdu","1,901","1","0","0","0","0.0526%","0","0","0","0","0","0","0","0",""
"01-07-2025","X","'@ILRaiseYourHand","12,152","-2","0","0","0","-0.0165%","0","0","0","0","0","0","0","0",""
"01-07-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","A Better Chicago","4,021","0","1","3","3","0.0000%","0","0","1","0","0","3","0","0",""
"01-07-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Hope Chicago","2,646","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","IL Raise Your Hand","6,377","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Kids First Chicago","4,830","-1","0","0","0","-0.0207%","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-07-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","X","'@TheFundChicago","3,080","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","The Chicago Public Education Fund","2,349","-1","0","0","0","-0.0426%","0","0","0","0","0","0","0","0",""
"01-08-2025","X","'@_abetterchicago","2,257","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-08-2025","X","'@HopeChicagoEdu","1,899","-2","0","0","0","-0.1052%","0","0","0","0","0","0","0","0",""
"01-08-2025","X","'@ILRaiseYourHand","12,146","-6","0","0","0","-0.0494%","0","0","0","0","0","0","0","0",""
"01-08-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","A Better Chicago","4,020","-1","0","0","0","-0.0249%","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Hope Chicago","2,646","0","1","1","1","0.0000%","0","0","1","0","0","0","0","1",""
"01-08-2025","Facebook","IL Raise Your Hand","6,377","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Kids First Chicago","4,830","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-08-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","X","'@TheFundChicago","3,079","-1","1","4","4","-0.0325%","0","0","1","0","0","3","0","1",""
"01-09-2025","Facebook","The Chicago Public Education Fund","2,349","0","1","13","13","0.0000%","0","0","1","0","0","9","4","0",""
"01-09-2025","X","'@_abetterchicago","2,258","1","1","0","0","0.0443%","0","0","1","0","0","0","0","0",""
"01-09-2025","X","'@HopeChicagoEdu","1,900","1","0","0","0","0.0527%","0","0","0","0","0","0","0","0",""
"01-09-2025","X","'@ILRaiseYourHand","12,145","-1","0","0","0","-0.0082%","0","0","0","0","0","0","0","0",""
"01-09-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","A Better Chicago","4,020","0","1","1","1","0.0000%","0","0","1","0","0","1","0","0",""
"01-09-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Hope Chicago","2,645","-1","0","0","0","-0.0378%","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","IL Raise Your Hand","6,377","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Kids First Chicago","4,831","1","0","0","0","0.0207%","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-09-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","X","'@TheFundChicago","3,081","2","1","1","1","0.0650%","0","1","0","0","0","1","0","0",""
"01-10-2025","Facebook","The Chicago Public Education Fund","2,350","1","2","19","9.5","0.0426%","0","1","1","0","0","16","3","0",""
"01-10-2025","X","'@_abetterchicago","2,256","-2","1","0","0","-0.0886%","0","0","0","1","0","0","0","0",""
"01-10-2025","X","'@HopeChicagoEdu","1,900","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-10-2025","X","'@ILRaiseYourHand","12,144","-1","0","0","0","-0.0082%","0","0","0","0","0","0","0","0",""
"01-10-2025","X","'@KidsFirstChi","1,020","0","1","5","5","0.0000%","0","0","0","1","0","4","0","1",""
"01-10-2025","Facebook","A Better Chicago","4,022","2","1","1","1","0.0498%","0","0","0","1","0","1","0","0",""
"01-10-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Hope Chicago","2,645","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","IL Raise Your Hand","6,376","-1","0","0","0","-0.0157%","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Kids First Chicago","4,830","-1","0","0","0","-0.0207%","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-10-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","X","'@TheFundChicago","3,081","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","The Chicago Public Education Fund","2,349","-1","0","0","0","-0.0426%","0","0","0","0","0","0","0","0",""
"01-11-2025","X","'@_abetterchicago","2,257","1","0","0","0","0.0443%","0","0","0","0","0","0","0","0",""
"01-11-2025","X","'@HopeChicagoEdu","1,900","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","X","'@ILRaiseYourHand","12,143","-1","0","0","0","-0.0082%","0","0","0","0","0","0","0","0",""
"01-11-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","A Better Chicago","4,022","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Hope Chicago","2,644","-1","0","0","0","-0.0378%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","IL Raise Your Hand","6,376","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Kids First Chicago","4,830","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-11-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","X","'@TheFundChicago","3,082","1","0","0","0","0.0325%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","The Chicago Public Education Fund","2,348","-1","0","0","0","-0.0426%","0","0","0","0","0","0","0","0",""
"01-12-2025","X","'@_abetterchicago","2,258","1","0","0","0","0.0443%","0","0","0","0","0","0","0","0",""
"01-12-2025","X","'@HopeChicagoEdu","1,899","-1","0","0","0","-0.0526%","0","0","0","0","0","0","0","0",""
"01-12-2025","X","'@ILRaiseYourHand","12,141","-2","0","0","0","-0.0165%","0","0","0","0","0","0","0","0",""
"01-12-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","A Better Chicago","4,023","1","0","0","0","0.0249%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Hope Chicago","2,645","1","0","0","0","0.0378%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","IL Raise Your Hand","6,376","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Kids First Chicago","4,829","-1","0","0","0","-0.0207%","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-12-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","X","'@TheFundChicago","3,082","0","2","3","1.5","0.0000%","0","0","0","1","1","2","0","1",""
"01-13-2025","Facebook","The Chicago Public Education Fund","2,348","0","2","0","0","0.0000%","0","0","0","2","0","0","0","0",""
"01-13-2025","X","'@_abetterchicago","2,258","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","X","'@HopeChicagoEdu","1,899","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","X","'@ILRaiseYourHand","12,142","1","0","0","0","0.0082%","0","0","0","0","0","0","0","0",""
"01-13-2025","X","'@KidsFirstChi","1,020","0","2","8","4","0.0000%","0","0","1","1","0","7","0","1","#ProtectMTI, #InvestinMTIFunding"
"01-13-2025","Facebook","A Better Chicago","4,023","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Hope Chicago","2,645","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","IL Raise Your Hand","6,376","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Kids First Chicago","4,829","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-13-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","X","'@TheFundChicago","3,082","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","The Chicago Public Education Fund","2,348","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-14-2025","X","'@_abetterchicago","2,259","1","0","0","0","0.0443%","0","0","0","0","0","0","0","0",""
"01-14-2025","X","'@HopeChicagoEdu","1,898","-1","0","0","0","-0.0527%","0","0","0","0","0","0","0","0",""
"01-14-2025","X","'@ILRaiseYourHand","12,138","-4","0","0","0","-0.0329%","0","0","0","0","0","0","0","0",""
"01-14-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","A Better Chicago","4,023","0","1","0","0","0.0000%","0","0","1","0","0","0","0","0",""
"01-14-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Hope Chicago","2,645","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","IL Raise Your Hand","6,377","1","0","0","0","0.0157%","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Kids First Chicago","4,829","0","2","13","6.5","0.0000%","0","2","0","0","0","5","0","8",""
"01-14-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-14-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","X","'@TheFundChicago","3,082","0","2","11","5.5","0.0000%","0","0","2","0","0","10","0","1",""
"01-15-2025","Facebook","The Chicago Public Education Fund","2,348","0","2","106","53","0.0000%","0","0","2","0","0","64","41","1",""
"01-15-2025","X","'@_abetterchicago","2,260","1","1","2","2","0.0443%","0","0","1","0","0","1","0","1",""
"01-15-2025","X","'@HopeChicagoEdu","1,897","-1","0","0","0","-0.0527%","0","0","0","0","0","0","0","0",""
"01-15-2025","X","'@ILRaiseYourHand","12,136","-2","2","2","1","-0.0165%","0","0","0","2","0","1","1","0",""
"01-15-2025","X","'@KidsFirstChi","1,020","0","2","8","4","0.0000%","0","0","2","0","0","6","0","2","#KidsFirstChicago, #ImpactReport, #ChicagoEducation"
"01-15-2025","Facebook","A Better Chicago","4,023","0","1","1","1","0.0000%","0","0","1","0","0","1","0","0",""
"01-15-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Chicago Education Alliance","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Children First Fund","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","City Year","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Communities In Schools of Chicago","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Education Leaders of Color","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Hope Chicago","2,646","1","0","0","0","0.0378%","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","IL Raise Your Hand","6,378","1","1","6","6","0.0157%","0","1","0","0","0","1","2","3",""
"01-15-2025","Facebook","Illinois Partners for Teacher Leadership","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Kids First Chicago","4,829","0","2","6","3","0.0000%","0","0","2","0","0","5","0","1",""
"01-15-2025","Facebook","MacArthur Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","National Equity Project","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Simon Youth Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Stand for Children Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","Teach Plus Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","The Chicago Community Trust","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","The Joyce Foundation","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","The University of Chicago Urban Education Institute","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-15-2025","Facebook","The Urban Center","","","0","0","0","","0","0","0","0","0","0","0","0",""
"01-16-2025","X","'@TheFundChicago","3,081","-1","2","4","4","-0.0324%","0","0","2","0","0","3","0","1",""
"01-16-2025","Facebook","The Chicago Public Education Fund","2,348","0","1","2","2","0.0000%","0","0","1","0","0","2","0","0",""
"01-16-2025","X","'@_abetterchicago","2,259","-1","1","3","3","-0.0442%","0","0","0","1","0","3","0","0",""
"01-16-2025","X","'@HopeChicagoEdu","1,897","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-16-2025","X","'@ILRaiseYourHand","12,134","-2","0","0","0","-0.0165%","0","0","0","0","0","0","0","0",""
"01-16-2025","X","'@KidsFirstChi","1,020","0","0","0","0","0.0000%","0","0","0","0","0","0","0","0",""
"01-16-2025","Facebook","A Better Chicago","4,025","2","1","19","19","0.0497%","0","0","1","0","0","14","3","2",""
"01-16-2025","Facebook","Advance Illinois","","","0","0","0","","0","0","0","0","0","0","0","0",""
