"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"3/7/2026 6:30 am","7435810583825911808","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7435810583825911808","Congratulations to the three Chicago school leaders, Nicole Spicer, Shaka Rawls Ph.D., and JW Kubler, who have been named 2026 Golden Apple Awards for Excellence in Leadership finalists!
 
The Golden Apple Awards recognize educators who demonstrate excellence, innovation, and deep commitment to their students. These three leaders embody all of that and more.
 
An extra special acknowledgement to long-term Fund partner, Nicole Spicer of Bronzeville Classical Elementary School. Nicole is a founding principal, active member of our Educator Advisory Committee (EAC), and one of the most thoughtful leaders we know. She's led masterclasses and professional learning communities, always showing up as a passionate thought partner committed to supporting her peers. Nicole builds authentic relationships that allow leaders to be their best selves for the betterment and success of students. Congratulations, Nicole! This recognition is well-deserved.
 
To all of you, your dedication to Chicago's students and communities is inspiring. Congratulations on this incredible honor!

Distinctive Schools | Leo Catholic High School
 
Learn more about all seven finalists: https://lnkd.in/gCmziJJq",,"1,836","1,836","","","","","6.1%","112","34","34","","","","","","","4","0","","74","","","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254220864503850","X","'@Reply","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254220864503850","Thank you for your dedication to students and staff at Shields, AP Alvarado. Read his full spotlight in our 2025-26 Program Summary Report — https://t.co/nsO2Su1QsS","https://bit.ly/3PfjjaM","22","22","","","","3,053","22.73%","5","0","0","","","","","","","0","0","","2","","3","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254217995546824","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254217995546824","His message to fellow aspiring principals says it all: ""Everybody is in the same boat. We're all ready to make that leap.""",,"24","24","","","","3,053","4.17%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254215168610433","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254215168610433","Now in his second year, AP Alvarado is deepening that work through The Fund's Leadership Bridge program, coaching his team, partnering with Principal Pacourek on succession planning, and preparing to take the next step in his leadership journey.",,"12","12","","","","3,053","8.33%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254211532099629","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254211532099629","That kind of result doesn't happen by chance. It happens when a leader builds the right team, trusts the process, and stays locked in on what students need.",,"9","9","","","","3,053","11.11%","1","0","0","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254206335451309","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254206335451309","In just his first year at James Shields Elementary, AP Alvarado tackled chronic absenteeism head-on, bringing together key stakeholders, building a data-driven action plan, and reducing the school's chronic absenteeism rate from 46% to 28.2% in a single school year.",,"20","20","","","","3,053","10%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:54 am","2029254198613651511","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/2029254198613651511","Assistant Principal Jose Alvarado is showing what's possible when a leader brings focus, data, and heart to one of a school's toughest challenges. https://t.co/k60y8KJIO8","https://x.com/TheFundChicago/status/2029254198613651511/photo/1","170","170","","","","3,759","5.88%","10","1","1","","","","","","","1","1","","","","1","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:53 am","171215529722880_927198079862295","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/927198079862295","Assistant Principal Jose Alvarado is showing what's possible when a leader brings focus, data, and heart to one of a school's toughest challenges.

In just his first year at James Shields Elementary, AP Alvarado tackled chronic absenteeism head-on, bringing together key stakeholders, building a data-driven action plan, and reducing the school's chronic absenteeism rate from 46% to 28.2% in a single school year.

That kind of result doesn't happen by chance. It happens when a leader builds the right team, trusts the process, and stays locked in on what students need.

Now in his second year, AP Alvarado is deepening that work through The Fund's Leadership Bridge program, coaching his team, partnering with Principal Pacourek on succession planning, and preparing to take the next step in his leadership journey.

His message to fellow aspiring principals says it all: ""Everybody is in the same boat. We're all ready to make that leap.""

Thank you for your dedication to students and staff at Shields, AP Alvarado. Read his full spotlight in our 2025-26 Program Summary Report — https://bit.ly/3PfjjaM","https://www.facebook.com/photo.php?fbid=927195706529199&set=a.254107077171402&type=3","1,251","1,251","0","512","516","","13.91%","174","53","22","","31","0","0","0","0","12","1","","4","","104","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/4/2026 11:38 am","7435015937835024384","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7435015937835024384","Assistant Principal Jose Alvarado is showing what's possible when a leader brings focus, data, and heart to one of a school's toughest challenges.

In just his first year at James Shields Elementary, AP Alvarado tackled chronic absenteeism head-on, bringing together key stakeholders, building a data-driven action plan, and reducing the school's chronic absenteeism rate from 46% to 28.2% in a single school year.

That kind of result doesn't happen by chance. It happens when a leader builds the right team, trusts the process, and stays locked in on what students need.
Now in his second year, AP Alvarado is deepening that work through The Fund's Leadership Bridge program, coaching his team, partnering with Principal Pacourek on succession planning, and preparing to take the next step in his leadership journey.

His message to fellow aspiring principals says it all: ""Everybody is in the same boat. We're all ready to make that leap.""

Thank you for your dedication to students and staff at Shields, AP Alvarado. Read his full spotlight in our 2025-26 Program Summary Report — https://bit.ly/3PfjjaM",,"1,036","1,036","","","","","3.38%","35","13","13","","","","","","","1","0","","21","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/3/2026 4:12 pm","7434722486325506048","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7434722486325506048","WE'RE HIRING!!! 
At the Chicago Public Education Fund, we often say that strong schools start with strong leaders.

Across Chicago, principals are making high-stakes decisions every day — about staffing, budgets, instructional materials, and how best to meet their students' needs. Our job is to support them like the executive leaders they are.

We’re hiring for three critical roles in that work, and hope you’ll share this with your network!

📌 Manager, Strategic Projects
This role sits at the center of translating strategy into action. You’ll drive execution across board management, strategic planning, and cross-functional systems — ensuring that our work arrives decision-ready and aligned to our goals. We’re looking for an exceptional project manager who brings optimism, energy, and the ability to influence without formal authority.

📌 Associate, Development
This role supports the full fundraising lifecycle, from stewardship to prospecting to proposal development — helping us coordinate and follow through across foundation, corporate, and individual giving. We’re looking for someone who is both deeply detail-oriented and genuinely passionate about strengthening school leadership in Chicago.

📌 Summer Fellow, Policy and Communications
This role will work alongside our policy and communications teams to help policymakers better understand the impact of principal leadership on student outcomes. We’re looking for strong communicators who can make complex ideas clear through writing, visuals, and video. Production experience on tight timelines is a plus.

As we head into a period of leadership transition across Chicago’s education landscape, the need for strong, supported principals has never been greater.
If you or someone in your network is ready to contribute to strengthening school leadership across our city, we’d love to hear from you.

Full details and how to apply: https://lnkd.in/e3BB2gA","https://thefundchicago.org/who-we-are/careers/","9,272","9,272","","","","","11.24%","1,042","76","76","","","","","","","1","27","","938","","","938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
