"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"11-18-2022","Facebook","The Chicago Public Education Fund","2,223","1","","0","0","0","339","1","33","9.73%","11","1","0","0","","21","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-18-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-19-2022","X","'@TheFundChicago","","","","0","0","1","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-19-2022","Facebook","The Chicago Public Education Fund","2,223","0","","0","0","0","124","0","12","9.68%","5","0","0","0","","7","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-19-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-20-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-20-2022","Facebook","The Chicago Public Education Fund","2,223","0","","0","0","0","53","0","3","5.66%","0","0","0","0","","3","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-20-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-21-2022","X","'@TheFundChicago","","","","0","0","1","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-21-2022","Facebook","The Chicago Public Education Fund","2,224","1","","0","0","0","42","0","6","14.29%","2","0","0","0","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-21-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-22-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-22-2022","Facebook","The Chicago Public Education Fund","2,223","-1","","0","0","0","45","0","5","11.11%","1","1","0","0","","3","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-22-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-23-2022","X","'@TheFundChicago","","","","0","0","2","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-23-2022","Facebook","The Chicago Public Education Fund","2,223","0","","0","0","0","9","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-23-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-24-2022","X","'@TheFundChicago","","","","1","1","1","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"11-24-2022","Facebook","The Chicago Public Education Fund","2,223","0","","0","0","0","115","1","14","12.17%","9","0","0","0","","5","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-24-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-25-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-25-2022","Facebook","The Chicago Public Education Fund","2,223","0","","0","0","0","48","0","3","6.25%","0","0","0","0","","3","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-25-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-26-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-26-2022","Facebook","The Chicago Public Education Fund","2,225","2","","0","0","0","15","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-26-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-27-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-27-2022","Facebook","The Chicago Public Education Fund","2,225","0","","0","0","0","14","2","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-27-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-28-2022","X","'@TheFundChicago","","","","1","1","0","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-28-2022","Facebook","The Chicago Public Education Fund","2,225","0","","0","0","0","9","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-28-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-29-2022","X","'@TheFundChicago","","","","1","1","12","","","","","","0","","","","","","0","1","0","0","","","","","","","","","0","","","","","","","","","","","","","11","0","0","1","0","","","","","0","","0","","","","","","","",""
"11-29-2022","Facebook","The Chicago Public Education Fund","2,226","1","","0","0","0","41","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-29-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"11-30-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"11-30-2022","Facebook","The Chicago Public Education Fund","2,226","0","","0","0","0","13","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"11-30-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-01-2022","X","'@TheFundChicago","","","","0","0","3","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","1","0","0","","","","","0","","0","","","","","","","",""
"12-01-2022","Facebook","The Chicago Public Education Fund","2,226","0","","0","0","0","374","1","29","7.75%","6","0","0","0","","23","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-01-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-02-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-02-2022","Facebook","The Chicago Public Education Fund","2,226","0","","0","0","0","121","1","5","4.13%","1","0","0","0","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-02-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-03-2022","X","'@TheFundChicago","","","","0","0","1","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","0","","","","","","","",""
"12-03-2022","Facebook","The Chicago Public Education Fund","2,226","0","","0","0","0","37","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-03-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"12-04-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"12-04-2022","Facebook","The Chicago Public Education Fund","2,226","0","","0","0","0","45","1","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"12-04-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
